id,name,address,suburb,postcode,section_id,category,priority,status,phone,website,lat,lng,notes,visit_notes,source,rating,place_id,updated_at,google_maps_url
0c9f7c7a65d49d0a,Aspendale Gardens Fruit Centre,11 Narelle Drive VIC,,,bayside-frankston,greengrocer,medium,prospect,+61 3 9590 9086,,-38.0223106,145.1177554,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:52.881182+00:00,https://www.google.com/maps/search/?api=1&query=Aspendale+Gardens+Fruit+Centre+11+Narelle+Drive+VIC+Melbourne
6f9211d5aeb323fc,Blue Bay Deli,VIC,,,bayside-frankston,deli,medium,prospect,,,-38.1415516,145.1262293,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:02.524438+00:00,https://www.google.com/maps/search/?api=1&query=Blue+Bay+Deli+VIC+Melbourne
7daf0cd215b80b35,Frank & Jenny's Fruit Shop,VIC,,,bayside-frankston,greengrocer,medium,prospect,,,-38.1579697,145.130677,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:19.492168+00:00,https://www.google.com/maps/search/?api=1&query=Frank+%26+Jenny%27s+Fruit+Shop+VIC+Melbourne
02f29068b0af280f,Frankston gourmet / health food cluster,"Young Street / Playne Street, Frankston VIC 3199",Frankston,3199,bayside-frankston,health / specialty,medium,prospect,,,-38.1445,145.1225,Confirm independents on Maps visit,,seed,,,2026-09-17T13:41:20.223223+00:00,https://www.google.com/maps/search/?api=1&query=Frankston+gourmet+%2F+health+food+cluster+Young+Street+%2F+Playne+Street%2C+Frankston+VIC+3199+Melbourne
9f18c9340f72f13e,Go Vita,417 Nepean Highway VIC,,,bayside-frankston,health food,medium,prospect,,,-38.0531535,145.1160311,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:24.664306+00:00,https://www.google.com/maps/search/?api=1&query=Go+Vita+417+Nepean+Highway+VIC+Melbourne
7d83e1b29e95452c,Lite and Easy,42 Colemans Road VIC,,,bayside-frankston,health food,medium,prospect,,,-38.0934205,145.1663802,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:14.679326+00:00,https://www.google.com/maps/search/?api=1&query=Lite+and+Easy+42+Colemans+Road+VIC+Melbourne
cfc8c23e57863f52,Lucky's Deli,VIC,,,bayside-frankston,deli,medium,prospect,,,-38.1424972,145.1255651,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:41:57.248208+00:00,https://www.google.com/maps/search/?api=1&query=Lucky%27s+Deli+VIC+Melbourne
e5850319de2f2063,MarketPlace Fresh,VIC,,,bayside-frankston,greengrocer,medium,prospect,,https://marketplacefresh.com.au/,-38.1521318,145.1671785,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:08.078285+00:00,https://www.google.com/maps/search/?api=1&query=MarketPlace+Fresh+VIC+Melbourne
020b0a06947d8d80,Mornington Main Street specialty foods,"Main Street, Mornington VIC 3931",Mornington,3931,bayside-frankston,gourmet strip,medium,prospect,,,-38.2185,145.0365,Peninsula premium strip,,seed,,,2026-09-17T13:41:20.198118+00:00,https://www.google.com/maps/search/?api=1&query=Mornington+Main+Street+specialty+foods+Main+Street%2C+Mornington+VIC+3931+Melbourne
086b7b3ada6ba904,Planet Fruit & Vegetables,71 Young Street Frankston VIC,Frankston,,bayside-frankston,greengrocer,medium,prospect,,,-38.1449693,145.1250519,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:08.842690+00:00,https://www.google.com/maps/search/?api=1&query=Planet+Fruit+%26+Vegetables+71+Young+Street+Frankston+VIC+Melbourne
d5fe963bb231d0b0,Seaford Farmer's Market,VIC,,,bayside-frankston,marketplace,medium,prospect,,https://www.facebook.com/SeafordFarmersMarket/,-38.1028195,145.1271333,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:08.730050+00:00,https://www.google.com/maps/search/?api=1&query=Seaford+Farmer%27s+Market+VIC+Melbourne
a5c09866ecf0fe52,The Deli Stall,503 Station Street Carrum VIC 3197,Carrum,3197,bayside-frankston,deli,medium,prospect,,,-38.075402,145.1230605,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:24.778563+00:00,https://www.google.com/maps/search/?api=1&query=The+Deli+Stall+503+Station+Street+Carrum+VIC+3197+Melbourne
8fd90efd89fe0950,The Green Scoop,30 Edithvale Road Edithvale VIC 3196,Edithvale,3196,bayside-frankston,health food,medium,prospect,,,-38.0377127,145.1120465,Found via OpenStreetMap Overpass,,overpass,,,2026-09-17T13:42:01.634937+00:00,https://www.google.com/maps/search/?api=1&query=The+Green+Scoop+30+Edithvale+Road+Edithvale+VIC+3196+Melbourne
